ID,name,value
Student324,M0014,1
Student324,M0015,1
Student324,M0016,1
Student324,M0017,0
Student324,M0018,0
Student324,M0019,1
Student324,M0020,1
Student324,M0021,1
Student324,M0023,1
Student324,M0024,0
Student324,M0025,1
Student324,M0026,0
Student324,M0027,1
Student324,M0028,0
Student324,M0029,0
Student324,M0030,1
Student324,M0031,1
Student324,M0032,0
Student324,M0037,1
Student324,M0038,0
Student324,M0039,1
Student325,M0001,1
Student325,M0002,1
Student325,M0003,1
Student325,M0004,0
Student325,M0005,0
Student325,M0006,1
Student325,M0007,1
Student325,M0008,1
Student325,M0009,0
Student325,M0010,1
Student325,M0011,1
Student325,M0012,1
Student325,M0013,1
Student325,M0014,0
Student325,M0015,1
Student325,M0016,1
Student325,M0017,1
Student325,M0018,1
Student325,M0019,1
Student325,M0020,0
Student325,M0021,1
Student325,M0023,1
Student325,M0024,1
Student325,M0025,1
Student325,M0026,0
Student325,M0027,1
Student325,M0028,0
Student325,M0029,1
Student325,M0030,1
Student325,M0031,1
Student325,M0032,1
Student325,M0037,0
Student325,M0038,1
Student325,M0039,1
Student326,M0001,1
Student326,M0002,1
Student326,M0003,1
Student326,M0004,1
Student326,M0005,1
Student326,M0006,1
Student326,M0007,1
Student326,M0008,0
Student326,M0009,0
Student326,M0010,1
Student326,M0011,0
Student326,M0012,1
Student326,M0013,1
Student326,M0014,0
Student326,M0015,0
Student326,M0016,0
Student326,M0017,0
Student326,M0018,1
Student326,M0019,1
Student326,M0020,1
Student326,M0021,1
Student326,M0023,1
Student326,M0024,1
Student326,M0025,1
Student326,M0026,1
Student326,M0027,0
Student326,M0028,0
Student326,M0029,1
Student326,M0030,1
Student326,M0031,1
Student326,M0032,1
Student326,M0037,1
Student326,M0038,1
Student326,M0039,1
Student327,M0001,0
Student327,M0002,1
Student327,M0003,1
Student327,M0004,1
Student327,M0005,1
Student327,M0006,1
Student327,M0007,1
Student327,M0008,1
Student327,M0009,1
Student327,M0010,0
Student327,M0011,1
Student327,M0012,0
Student327,M0013,1
Student327,M0014,1
Student327,M0015,0
Student327,M0016,1
Student327,M0017,0
Student327,M0018,0
Student327,M0019,1
Student327,M0020,1
Student327,M0021,1
Student327,M0023,1
Student327,M0024,1
Student327,M0025,1
Student327,M0026,1
Student327,M0027,1
Student327,M0028,1
Student327,M0029,1
Student327,M0030,0
Student327,M0031,1
Student327,M0032,1
Student327,M0037,1
Student327,M0038,0
Student327,M0039,0
Student328,M0001,1
Student328,M0002,1
Student328,M0003,1
Student328,M0004,1
Student328,M0005,1
Student328,M0006,1
Student328,M0007,1
Student328,M0008,0
Student328,M0009,0
Student328,M0010,1
Student328,M0011,1
Student328,M0012,1
Student328,M0013,1
Student328,M0014,0
Student328,M0015,1
Student328,M0016,1
Student328,M0017,0
Student328,M0018,1
Student328,M0019,1
Student328,M0020,1
Student328,M0021,1
Student328,M0023,0
Student328,M0024,1
Student328,M0025,1
Student328,M0026,0
Student328,M0027,1
Student328,M0028,1
Student328,M0029,1
Student328,M0030,1
Student328,M0031,1
Student328,M0032,1
Student328,M0037,1
Student328,M0038,1
Student328,M0039,1
Student329,M0001,1
Student329,M0002,1
Student329,M0003,1
Student329,M0004,0
Student329,M0005,1
Student329,M0006,1
Student329,M0007,1
Student329,M0008,1
Student329,M0009,0
Student329,M0010,1
Student329,M0011,0
Student329,M0012,1
Student329,M0013,1
Student329,M0014,0
Student329,M0015,1
Student329,M0016,1
Student329,M0017,0
Student329,M0018,1
Student329,M0019,1
Student329,M0020,1
Student329,M0021,0
Student329,M0023,0
Student329,M0024,1
Student329,M0025,1
Student329,M0026,0
Student329,M0027,1
Student329,M0028,1
Student329,M0029,1
Student329,M0030,0
Student329,M0031,1
Student329,M0032,1
Student329,M0037,0
Student329,M0038,0
Student329,M0039,1
Student330,M0001,1
Student330,M0002,1
Student330,M0003,1
Student330,M0004,0
Student330,M0005,1
Student330,M0006,1
Student330,M0007,1
Student330,M0008,1
Student330,M0009,0
Student330,M0010,1
Student330,M0011,1
Student330,M0012,1
Student330,M0013,1
Student330,M0014,0
Student330,M0015,1
Student330,M0016,1
Student330,M0017,0
Student330,M0018,1
Student330,M0019,1
Student330,M0020,1
Student330,M0021,1
Student330,M0023,0
Student330,M0024,0
Student330,M0025,1
Student330,M0026,0
Student330,M0027,1
Student330,M0028,1
Student330,M0029,0
Student330,M0030,1
Student330,M0031,1
Student330,M0032,1
Student330,M0037,1
Student330,M0038,1
Student330,M0039,1
Student331,M0001,1
Student331,M0002,1
Student331,M0003,1
Student331,M0004,0
Student331,M0005,1
Student331,M0006,1
Student331,M0007,1
Student331,M0008,1
Student331,M0009,1
Student331,M0010,1
Student331,M0011,1
Student331,M0012,1
Student331,M0013,1
Student331,M0014,0
Student331,M0015,1
Student331,M0016,1
Student331,M0017,0
Student331,M0018,0
Student331,M0019,1
Student331,M0020,1
Student331,M0021,1
Student331,M0023,1
Student331,M0024,1
Student331,M0025,1
Student331,M0026,1
Student331,M0027,1
Student331,M0028,0
Student331,M0029,1
Student331,M0030,1
Student331,M0031,0
Student331,M0032,1
Student331,M0037,1
Student331,M0038,0
Student331,M0039,1
Student332,M0001,1
Student332,M0002,1
Student332,M0003,0
Student332,M0004,0
Student332,M0005,1
Student332,M0006,0
Student332,M0007,0
Student332,M0008,1
Student332,M0009,1
Student332,M0010,1
Student332,M0011,0
Student332,M0012,1
Student332,M0013,1
Student332,M0014,0
Student332,M0015,1
Student332,M0016,1
Student332,M0017,0
Student332,M0018,1
Student332,M0019,1
Student332,M0020,1
Student332,M0021,1
Student332,M0023,0
Student332,M0024,0
Student332,M0025,1
Student332,M0026,1
Student332,M0027,1
Student332,M0028,0
Student332,M0029,1
Student332,M0030,1
Student332,M0031,1
Student332,M0032,1
Student332,M0037,0
Student332,M0038,1
Student332,M0039,1
Student333,M0001,1
Student333,M0002,1
Student333,M0003,0
Student333,M0004,1
Student333,M0005,1
Student333,M0006,0
Student333,M0007,1
Student333,M0008,1
Student333,M0009,1
Student333,M0010,1
Student333,M0011,1
Student333,M0012,1
Student333,M0013,1
Student333,M0014,0
Student333,M0015,1
Student333,M0016,1
Student333,M0017,0
Student333,M0018,0
Student333,M0019,0
Student333,M0020,1
Student333,M0021,1
Student333,M0023,0
Student333,M0024,1
Student333,M0025,1
Student333,M0026,0
Student333,M0027,1
Student333,M0028,0
Student333,M0029,1
Student333,M0030,1
Student333,M0031,0
Student333,M0032,1
Student333,M0037,1
Student333,M0038,0
Student333,M0039,1
Student334,M0001,0
Student334,M0002,1
Student334,M0003,0
Student334,M0004,1
Student334,M0005,1
Student334,M0006,0
Student334,M0007,1
Student334,M0008,0
Student334,M0009,1
Student334,M0010,1
Student334,M0011,1
Student334,M0012,1
Student334,M0013,1
Student334,M0014,1
Student334,M0015,1
Student334,M0016,1
Student334,M0017,1
Student334,M0018,1
Student334,M0019,1
Student334,M0020,1
Student334,M0021,0
Student334,M0023,0
Student334,M0024,1
Student334,M0025,0
Student334,M0026,1
Student334,M0027,1
Student334,M0028,0
Student334,M0029,0
Student334,M0030,1
Student334,M0031,0
Student334,M0032,1
Student334,M0037,1
Student334,M0038,0
Student334,M0039,1
Student335,M0001,1
Student335,M0002,1
Student335,M0003,1
Student335,M0004,0
Student335,M0005,1
Student335,M0006,1
Student335,M0007,1
Student335,M0008,1
Student335,M0009,1
Student335,M0010,1
Student335,M0011,1
Student335,M0012,1
Student335,M0013,1
Student335,M0014,0
Student335,M0015,1
Student335,M0016,1
Student335,M0017,1
Student335,M0018,0
Student335,M0019,1
Student335,M0020,1
Student335,M0021,1
Student335,M0023,1
Student335,M0024,1
Student335,M0025,1
Student335,M0026,0
Student335,M0027,1
Student335,M0028,1
Student335,M0029,1
Student335,M0030,1
Student335,M0031,1
Student335,M0032,1
Student335,M0037,1
Student335,M0038,1
Student335,M0039,1
Student336,M0001,1
Student336,M0002,1
Student336,M0003,1
Student336,M0004,1
Student336,M0005,1
Student336,M0006,0
Student336,M0007,1
Student336,M0008,0
Student336,M0009,0
Student336,M0010,1
Student336,M0011,0
Student336,M0012,1
Student336,M0013,1
Student336,M0014,0
Student336,M0015,1
Student336,M0016,1
Student336,M0017,1
Student336,M0018,1
Student336,M0019,1
Student336,M0020,1
Student336,M0021,1
Student336,M0023,1
Student336,M0024,1
Student336,M0025,1
Student336,M0026,1
Student336,M0027,1
Student336,M0028,1
Student336,M0029,1
Student336,M0030,0
Student336,M0031,1
Student336,M0032,0
Student336,M0037,1
Student336,M0038,1
Student336,M0039,0
Student337,M0001,1
Student337,M0002,1
Student337,M0003,1
Student337,M0004,0
Student337,M0005,1
Student337,M0006,1
Student337,M0007,1
Student337,M0008,0
Student337,M0009,1
Student337,M0010,0
Student337,M0011,0
Student337,M0012,0
Student337,M0013,1
Student337,M0014,0
Student337,M0015,1
Student337,M0016,1
Student337,M0017,1
Student337,M0018,1
Student337,M0019,1
Student337,M0020,1
Student337,M0021,1
Student337,M0023,0
Student337,M0024,1
Student337,M0025,0
Student337,M0026,1
Student337,M0027,1
Student337,M0028,0
Student337,M0029,0
Student337,M0030,1
Student337,M0031,1
Student337,M0032,0
Student337,M0037,1
Student337,M0038,0
Student337,M0039,1
Student338,M0001,1
Student338,M0002,1
Student338,M0003,1
Student338,M0004,0
Student338,M0005,1
Student338,M0006,0
Student338,M0007,0
Student338,M0008,1
Student338,M0009,0
Student338,M0010,1
Student338,M0011,0
Student338,M0012,1
Student338,M0013,1
Student338,M0014,1
Student338,M0015,1
Student338,M0016,1
Student338,M0017,0
Student338,M0018,0
Student338,M0019,1
Student338,M0020,1
Student338,M0021,1
Student338,M0023,1
Student338,M0024,1
Student338,M0025,1
Student338,M0026,0
Student338,M0027,0
Student338,M0028,1
Student338,M0029,0
Student338,M0030,0
Student338,M0031,1
Student338,M0032,1
Student338,M0037,1
Student338,M0038,1
Student338,M0039,1
Student339,M0001,1
Student339,M0002,1
Student339,M0003,0
Student339,M0004,1
Student339,M0005,1
Student339,M0006,0
Student339,M0007,1
Student339,M0008,1
Student339,M0009,1
Student339,M0010,1
Student339,M0011,0
Student339,M0012,1
Student339,M0013,0
Student339,M0014,0
Student339,M0015,1
Student339,M0016,1
Student339,M0017,1
Student339,M0018,0
Student339,M0019,1
Student339,M0020,1
Student339,M0021,1
Student339,M0023,1
Student339,M0024,1
Student339,M0025,1
Student339,M0026,1
Student339,M0027,1
Student339,M0028,0
Student339,M0029,1
Student339,M0030,0
Student339,M0031,1
Student339,M0032,1
Student339,M0037,1
Student339,M0038,0
Student339,M0039,1
Student340,M0001,1
Student340,M0002,1
Student340,M0003,0
Student340,M0004,0
Student340,M0005,1
Student340,M0006,0
Student340,M0007,1
Student340,M0008,0
Student340,M0009,1
Student340,M0010,1
Student340,M0011,0
Student340,M0012,1
Student340,M0013,1
Student340,M0014,1
Student340,M0015,1
Student340,M0016,0
Student340,M0017,0
Student340,M0018,1
Student340,M0019,1
Student340,M0020,1
Student340,M0021,1
Student340,M0023,1
Student340,M0024,1
Student340,M0025,1
Student340,M0026,0
Student340,M0027,0
Student340,M0028,0
Student340,M0029,1
Student340,M0030,0
Student340,M0031,1
Student340,M0032,1
Student340,M0037,0
Student340,M0038,0
Student340,M0039,1
Student341,M0001,1
Student341,M0002,1
Student341,M0003,1
Student341,M0004,1
Student341,M0005,0
Student341,M0006,0
Student341,M0007,1
Student341,M0008,1
Student341,M0009,1
Student341,M0010,0
Student341,M0011,1
Student341,M0012,1
Student341,M0013,1
Student341,M0014,0
Student341,M0015,0
Student341,M0016,1
Student341,M0017,1
Student341,M0018,1
Student341,M0019,1
Student341,M0020,1
Student341,M0021,0
Student341,M0023,1
Student341,M0024,0
Student341,M0025,0
Student341,M0026,1
Student341,M0027,1
Student341,M0028,0
Student341,M0029,0
Student341,M0030,0
Student341,M0031,1
Student341,M0032,0
Student341,M0037,1
Student341,M0038,0
Student341,M0039,1
Student342,M0001,1
Student342,M0002,1
Student342,M0003,0
Student342,M0004,1
Student342,M0005,1
Student342,M0006,0
Student342,M0007,1
Student342,M0008,1
Student342,M0009,1
Student342,M0010,1
Student342,M0011,0
Student342,M0012,0
Student342,M0013,1
Student342,M0014,0
Student342,M0015,1
Student342,M0016,1
Student342,M0017,1
Student342,M0018,0
Student342,M0019,1
Student342,M0020,1
Student342,M0021,1
Student342,M0023,0
Student342,M0024,0
Student342,M0025,1
Student342,M0026,0
Student342,M0027,1
Student342,M0028,1
Student342,M0029,0
Student342,M0030,1
Student342,M0031,1
Student342,M0032,1
Student342,M0037,1
Student342,M0038,1
Student342,M0039,1
Student343,M0001,1
Student343,M0002,1
Student343,M0003,0
Student343,M0004,0
Student343,M0005,1
Student343,M0006,0
Student343,M0007,1
Student343,M0008,1
Student343,M0009,1
Student343,M0010,1
Student343,M0011,0
Student343,M0012,1
Student343,M0013,1
Student343,M0014,0
Student343,M0015,1
Student343,M0016,1
Student343,M0017,0
Student343,M0018,1
Student343,M0019,1
Student343,M0020,0
Student343,M0021,1
Student343,M0023,1
Student343,M0024,1
Student343,M0025,1
Student343,M0026,1
Student343,M0027,1
Student343,M0028,1
Student343,M0029,1
Student343,M0030,1
Student343,M0031,1
Student343,M0032,1
Student343,M0037,1
Student343,M0038,0
Student343,M0039,1
Student344,M0001,0
Student344,M0002,1
Student344,M0003,1
Student344,M0004,0
Student344,M0005,1
Student344,M0006,1
Student344,M0007,1
Student344,M0008,1
Student344,M0009,1
Student344,M0010,0
Student344,M0011,0
Student344,M0012,0
Student344,M0013,1
Student344,M0014,0
Student344,M0015,1
Student344,M0016,1
Student344,M0017,1
Student344,M0018,1
Student344,M0019,1
Student344,M0020,1
Student344,M0021,1
Student344,M0023,1
Student344,M0024,1
Student344,M0025,1
Student344,M0026,1
Student344,M0027,0
Student344,M0028,0
Student344,M0029,0
Student344,M0030,0
Student344,M0031,1
Student344,M0032,0
Student344,M0037,1
Student344,M0038,1
Student344,M0039,1
Student345,M0001,1
Student345,M0002,0
Student345,M0003,1
Student345,M0004,0
Student345,M0005,0
Student345,M0006,0
Student345,M0007,0
Student345,M0008,0
Student345,M0009,1
Student345,M0010,0
Student345,M0011,0
Student345,M0012,1
Student345,M0013,1
Student345,M0014,0
Student345,M0015,1
Student345,M0016,1
Student345,M0017,1
Student345,M0018,1
Student345,M0019,1
Student345,M0020,1
Student345,M0021,1
Student345,M0023,0
Student345,M0024,1
Student345,M0025,1
Student345,M0026,0
Student345,M0027,1
Student345,M0028,0
Student345,M0029,0
Student345,M0030,1
Student345,M0031,1
Student345,M0032,1
Student345,M0037,1
Student345,M0038,1
Student345,M0039,1
Student346,M0001,1
Student346,M0002,1
Student346,M0003,1
Student346,M0004,0
Student346,M0005,0
Student346,M0006,1
Student346,M0007,1
Student346,M0008,0
Student346,M0009,1
Student346,M0010,1
Student346,M0011,1
Student346,M0012,1
Student346,M0013,1
Student346,M0014,0
Student346,M0015,1
Student346,M0016,1
Student346,M0017,1
Student346,M0018,1
Student346,M0019,1
Student346,M0020,1
Student346,M0021,0
Student346,M0023,0
Student346,M0024,1
Student346,M0025,1
Student346,M0026,0
Student346,M0027,1
Student346,M0028,1
Student346,M0029,0
Student346,M0030,1
Student346,M0031,1
Student346,M0032,1
Student346,M0037,1
Student346,M0038,0
Student346,M0039,0
Student347,M0001,1
Student347,M0002,1
Student347,M0003,1
Student347,M0004,1
Student347,M0005,1
Student347,M0006,1
Student347,M0007,0
Student347,M0008,1
Student347,M0009,0
Student347,M0010,1
Student347,M0011,0
Student347,M0012,1
Student347,M0013,1
Student347,M0014,0
Student347,M0015,1
Student347,M0016,1
Student347,M0017,0
Student347,M0018,1
Student347,M0019,1
Student347,M0020,1
Student347,M0021,1
Student347,M0023,0
Student347,M0024,0
Student347,M0025,1
Student347,M0026,1
Student347,M0027,1
Student347,M0028,0
Student347,M0029,1
Student347,M0030,0
Student347,M0031,1
Student347,M0032,1
Student347,M0037,1
Student347,M0038,0
Student347,M0039,1
Student348,M0001,1
Student348,M0002,1
Student348,M0003,1
Student348,M0004,1
Student348,M0005,0
Student348,M0006,1
Student348,M0007,1
Student348,M0008,1
Student348,M0009,1
Student348,M0010,1
Student348,M0011,0
Student348,M0012,1
Student348,M0013,1
Student348,M0014,0
Student348,M0015,1
Student348,M0016,0
Student348,M0017,0
Student348,M0018,0
Student348,M0019,1
Student348,M0020,1
Student348,M0021,1
Student348,M0023,1
Student348,M0024,0
Student348,M0025,0
Student348,M0026,0
Student348,M0027,1
Student348,M0028,0
Student348,M0029,1
Student348,M0030,0
Student348,M0031,1
Student348,M0032,1
Student348,M0037,0
Student348,M0038,1
Student348,M0039,1
Student349,M0001,1
Student349,M0002,1
Student349,M0003,0
Student349,M0004,0
Student349,M0005,1
Student349,M0006,0
Student349,M0007,1
Student349,M0008,1
Student349,M0009,1
Student349,M0010,0
Student349,M0011,1
Student349,M0012,1
Student349,M0013,1
Student349,M0014,0
Student349,M0015,1
Student349,M0016,1
Student349,M0017,0
Student349,M0018,0
Student349,M0019,1
Student349,M0020,1
Student349,M0021,0
Student349,M0023,1
Student349,M0024,1
Student349,M0025,1
Student349,M0026,1
Student349,M0027,1
Student349,M0028,0
Student349,M0029,0
Student349,M0030,1
Student349,M0031,1
Student349,M0032,1
Student349,M0037,0
Student349,M0038,0
Student349,M0039,0
Student350,M0001,1
Student350,M0002,1
Student350,M0003,1
Student350,M0004,0
Student350,M0005,0
Student350,M0006,1
Student350,M0007,1
Student350,M0008,0
Student350,M0009,1
Student350,M0010,1
Student350,M0011,1
Student350,M0012,1
Student350,M0013,1
Student350,M0014,0
Student350,M0015,1
Student350,M0016,0
Student350,M0017,1
Student350,M0018,1
Student350,M0019,1
Student350,M0020,0
Student350,M0021,1
Student350,M0023,1
Student350,M0024,1
Student350,M0025,1
Student350,M0026,0
Student350,M0027,1
Student350,M0028,1
Student350,M0029,1
Student350,M0030,1
Student350,M0031,1
Student350,M0032,1
Student350,M0037,1
Student350,M0038,0
Student350,M0039,1
Student351,M0001,1
Student351,M0002,1
Student351,M0003,0
Student351,M0004,0
Student351,M0005,0
Student351,M0006,1
Student351,M0007,1
Student351,M0008,1
Student351,M0009,1
Student351,M0010,1
Student351,M0011,1
Student351,M0012,1
Student351,M0013,0
Student351,M0014,0
Student351,M0015,1
Student351,M0016,0
Student351,M0017,0
Student351,M0018,1
Student351,M0019,0
Student351,M0020,1
Student351,M0021,1
Student351,M0023,1
Student351,M0024,1
Student351,M0025,0
Student351,M0026,1
Student351,M0027,1
Student351,M0028,0
Student351,M0029,0
Student351,M0030,1
Student351,M0031,1
Student351,M0032,1
Student351,M0037,1
Student351,M0038,1
Student351,M0039,1
Student352,M0001,1
Student352,M0002,1
Student352,M0003,0
Student352,M0004,1
Student352,M0005,1
Student352,M0006,1
Student352,M0007,1
Student352,M0008,1
Student352,M0009,1
Student352,M0010,0
Student352,M0011,0
Student352,M0012,1
Student352,M0013,1
Student352,M0014,0
Student352,M0015,1
Student352,M0016,1
Student352,M0017,0
Student352,M0018,1
Student352,M0019,1
Student352,M0020,1
Student352,M0021,1
Student352,M0023,0
Student352,M0024,0
Student352,M0025,1
Student352,M0026,0
Student352,M0027,1
Student352,M0028,1
Student352,M0029,0
Student352,M0030,1
Student352,M0031,1
Student352,M0032,1
Student352,M0037,1
Student352,M0038,1
Student352,M0039,0
Student353,M0001,1
Student353,M0002,1
Student353,M0003,1
Student353,M0004,0
Student353,M0005,1
Student353,M0006,1
Student353,M0007,1
Student353,M0008,1
Student353,M0009,1
Student353,M0010,1
Student353,M0011,1
Student353,M0012,1
Student353,M0013,1
Student353,M0014,0
Student353,M0015,1
Student353,M0016,1
Student353,M0017,1
Student353,M0018,1
Student353,M0019,1
Student353,M0020,1
Student353,M0021,1
Student353,M0023,1
Student353,M0024,1
Student353,M0025,1
Student353,M0026,1
Student353,M0027,1
Student353,M0028,0
Student353,M0029,1
Student353,M0030,0
Student353,M0031,1
Student353,M0032,1
Student353,M0037,0
Student353,M0038,1
Student353,M0039,1
Student354,M0001,1
Student354,M0002,1
Student354,M0003,0
Student354,M0004,0
Student354,M0005,1
Student354,M0006,0
Student354,M0007,1
Student354,M0008,0
Student354,M0009,1
Student354,M0010,1
Student354,M0011,1
Student354,M0012,1
Student354,M0013,1
Student354,M0014,0
Student354,M0015,1
Student354,M0016,0
Student354,M0017,1
Student354,M0018,1
Student354,M0019,1
Student354,M0020,1
Student354,M0021,0
Student354,M0023,0
Student354,M0024,1
Student354,M0025,1
Student354,M0026,1
Student354,M0027,1
Student354,M0028,1
Student354,M0029,1
Student354,M0030,1
Student354,M0031,1
Student354,M0032,1
Student354,M0037,1
Student354,M0038,1
Student354,M0039,1
Student355,M0001,0
Student355,M0002,1
Student355,M0003,0
Student355,M0004,1
Student355,M0005,1
Student355,M0006,0
Student355,M0007,1
Student355,M0008,1
Student355,M0009,1
Student355,M0010,1
Student355,M0011,1
Student355,M0012,0
Student355,M0013,0
Student355,M0014,0
Student355,M0015,0
Student355,M0016,0
Student355,M0017,0
Student355,M0018,1
Student355,M0019,1
Student355,M0020,1
Student355,M0021,0
Student355,M0023,1
Student355,M0024,0
Student355,M0025,1
Student355,M0026,1
Student355,M0027,1
Student355,M0028,0
Student355,M0029,0
Student355,M0030,1
Student355,M0031,1
Student355,M0032,1
Student355,M0037,1
Student355,M0038,0
Student355,M0039,0
Student356,M0001,1
Student356,M0002,1
Student356,M0003,1
Student356,M0004,0
Student356,M0005,0
Student356,M0006,0
Student356,M0007,0
Student356,M0008,1
Student356,M0009,1
Student356,M0010,1
Student356,M0011,0
Student356,M0012,1
Student356,M0013,1
Student356,M0014,0
Student356,M0015,0
Student356,M0016,0
Student356,M0017,0
Student356,M0018,1
Student356,M0019,1
Student356,M0020,1
Student356,M0021,1
Student356,M0023,0
Student356,M0024,0
Student356,M0025,1
Student356,M0026,1
Student356,M0027,1
Student356,M0028,0
Student356,M0029,0
Student356,M0030,0
Student356,M0031,1
Student356,M0032,1
Student356,M0037,1
Student356,M0038,1
Student356,M0039,1
Student357,M0001,1
Student357,M0002,1
Student357,M0003,1
Student357,M0004,1
Student357,M0005,1
Student357,M0006,1
Student357,M0007,1
Student357,M0008,0
Student357,M0009,1
Student357,M0010,1
Student357,M0011,0
Student357,M0012,1
Student357,M0013,1
Student357,M0014,0
Student357,M0015,1
Student357,M0016,0
Student357,M0017,0
Student357,M0018,1
Student357,M0019,1
Student357,M0020,1
Student357,M0021,0
Student357,M0023,0
Student357,M0024,0
Student357,M0025,0
Student357,M0026,1
Student357,M0027,1
Student357,M0028,0
Student357,M0029,1
Student357,M0030,0
Student357,M0031,1
Student357,M0032,0
Student357,M0037,0
Student357,M0038,1
Student357,M0039,1
Student358,M0001,1
Student358,M0002,1
Student358,M0003,1
Student358,M0004,0
Student358,M0005,1
Student358,M0006,1
Student358,M0007,1
Student358,M0008,1
Student358,M0009,1
Student358,M0010,1
Student358,M0011,1
Student358,M0012,1
Student358,M0013,1
Student358,M0014,0
Student358,M0015,1
Student358,M0016,1
Student358,M0017,0
Student358,M0018,1
Student358,M0019,1
Student358,M0020,0
Student358,M0021,1
Student358,M0023,1
Student358,M0024,1
Student358,M0025,1
Student358,M0026,1
Student358,M0027,1
Student358,M0028,0
Student358,M0029,1
Student358,M0030,0
Student358,M0031,1
Student358,M0032,1
Student358,M0037,1
Student358,M0038,0
Student358,M0039,1
Student359,M0001,1
Student359,M0002,1
Student359,M0003,0
Student359,M0004,1
Student359,M0005,0
Student359,M0006,1
Student359,M0007,0
Student359,M0008,1
Student359,M0009,1
Student359,M0010,1
Student359,M0011,0
Student359,M0012,1
Student359,M0013,0
Student359,M0014,1
Student359,M0015,0
Student359,M0016,0
Student359,M0017,0
Student359,M0018,1
Student359,M0019,1
Student359,M0020,1
Student359,M0021,1
Student359,M0023,1
Student359,M0024,1
Student359,M0025,1
Student359,M0026,0
Student359,M0027,1
Student359,M0028,0
Student359,M0029,0
Student359,M0030,1
Student359,M0031,1
Student359,M0032,1
Student359,M0037,1
Student359,M0038,1
Student359,M0039,1
Student360,M0001,1
Student360,M0002,1
Student360,M0003,0
Student360,M0004,0
Student360,M0005,1
Student360,M0006,1
Student360,M0007,0
Student360,M0008,1
Student360,M0009,1
Student360,M0010,1
Student360,M0011,1
Student360,M0012,1
Student360,M0013,1
Student360,M0014,0
Student360,M0015,1
Student360,M0016,1
Student360,M0017,0
Student360,M0018,0
Student360,M0019,1
Student360,M0020,1
Student360,M0021,1
Student360,M0023,1
Student360,M0024,1
Student360,M0025,1
Student360,M0026,1
Student360,M0027,1
Student360,M0028,1
Student360,M0029,1
Student360,M0030,1
Student360,M0031,1
Student360,M0032,1
Student360,M0037,1
Student360,M0038,0
Student360,M0039,1
Student361,M0001,1
Student361,M0002,1
Student361,M0003,1
Student361,M0004,1
Student361,M0005,1
Student361,M0006,0
Student361,M0007,1
Student361,M0008,0
Student361,M0009,1
Student361,M0010,1
Student361,M0011,1
Student361,M0012,1
Student361,M0013,1
Student361,M0014,0
Student361,M0015,1
Student361,M0016,1
Student361,M0017,0
Student361,M0018,1
Student361,M0019,1
Student361,M0020,1
Student361,M0021,1
Student361,M0023,1
Student361,M0024,1
Student361,M0025,1
Student361,M0026,1
Student361,M0027,1
Student361,M0028,1
Student361,M0029,1
Student361,M0030,1
Student361,M0031,1
Student361,M0032,1
Student361,M0037,1
Student361,M0038,1
Student361,M0039,1
Student362,M0001,0
Student362,M0002,1
Student362,M0003,1
Student362,M0004,1
Student362,M0005,0
Student362,M0006,1
Student362,M0007,1
Student362,M0008,0
Student362,M0009,1
Student362,M0010,1
Student362,M0011,0
Student362,M0012,0
Student362,M0013,1
Student362,M0014,0
Student362,M0015,0
Student362,M0016,0
Student362,M0017,1
Student362,M0018,0
Student362,M0019,1
Student362,M0020,1
Student362,M0021,1
Student362,M0023,0
Student362,M0024,1
Student362,M0025,0
Student362,M0026,1
Student362,M0027,0
Student362,M0028,0
Student362,M0029,1
Student362,M0030,0
Student362,M0031,0
Student362,M0032,1
Student362,M0037,0
Student362,M0038,1
Student362,M0039,1
Student363,M0001,0
Student363,M0002,1
Student363,M0003,1
Student363,M0004,1
Student363,M0005,0
Student363,M0006,1
Student363,M0007,0
Student363,M0008,0
Student363,M0009,1
Student363,M0010,1
Student363,M0011,1
Student363,M0012,0
Student363,M0013,1
Student363,M0014,0
Student363,M0015,0
Student363,M0016,1
Student363,M0017,0
Student363,M0018,1
Student363,M0019,1
Student363,M0020,1
Student363,M0021,1
Student363,M0023,0
Student363,M0024,1
Student363,M0025,1
Student363,M0026,1
Student363,M0027,1
Student363,M0028,1
Student363,M0029,1
Student363,M0030,0
Student363,M0031,1
Student363,M0032,1
Student363,M0037,1
Student363,M0038,1
Student363,M0039,0
Student364,M0001,1
Student364,M0002,1
Student364,M0003,1
Student364,M0004,1
Student364,M0005,1
Student364,M0006,0
Student364,M0007,1
Student364,M0008,0
Student364,M0009,0
Student364,M0010,1
Student364,M0011,0
Student364,M0012,1
Student364,M0013,1
Student364,M0014,0
Student364,M0015,1
Student364,M0016,1
Student364,M0017,1
Student364,M0018,1
Student364,M0019,1
Student364,M0020,1
Student364,M0021,1
Student364,M0023,1
Student364,M0024,1
Student364,M0025,1
Student364,M0026,1
Student364,M0027,1
Student364,M0028,1
Student364,M0029,1
Student364,M0030,0
Student364,M0031,1
Student364,M0032,0
Student364,M0037,1
Student364,M0038,1
Student364,M0039,1
Student365,M0001,1
Student365,M0002,1
Student365,M0003,1
Student365,M0004,0
Student365,M0005,0
Student365,M0006,1
Student365,M0007,1
Student365,M0008,0
Student365,M0009,0
Student365,M0010,0
Student365,M0011,1
Student365,M0012,1
Student365,M0013,0
Student365,M0014,0
Student365,M0015,1
Student365,M0016,1
Student365,M0017,1
Student365,M0018,1
